year,country,iso,eu,gov_right1,gov_cent1,gov_left1,gov_party,gov_right2,gov_cent2,gov_left2,womenpar,instcons,fed,pres,prop,bic,kaopen,openc,realgdpgr,inflation,debt,deficit,pbal,interest,labfopar,unemp,sstran,postfisc_gini
2013,Sweden,SWE,1,70.83,29.17,0,1,75.81,24.19,0,45,2,0,0,2,1,1,83.09368,1.222948537,-0.04429297,48.61712984,-1.354475801,-1.284278271,2.119641667,NA,8,14.30697632,NA
2014,Sweden,SWE,1,53.76,22.13,24.11,2,57.53,18.36,24.11,44.7,2,0,0,2,1,1,85.35217,2.718313189,-0.179638494,55.7284778,-1.546334764,-1.523792184,1.719366667,NA,7.900000095,13.84247303,NA
2015,Sweden,SWE,1,0,0,100,5,0,0,100,43.6,2,0,0,2,1,1,NA,3.82334648,-0.046784745,53.89040202,0.278559061,0.192706896,0.720166667,NA,7.400000095,13.41700935,NA
1960,Switzerland,CHE,0,42.86,28.57,28.57,2,42.99,27.37,29.65,0,5,2,2,2,4,NA,69.12715,NA,1.438811851,NA,NA,NA,3.0925,77.61028,0.045138098,5.7,NA
1961,Switzerland,CHE,0,42.86,28.57,28.57,2,42.99,27.37,29.65,0,5,2,2,2,4,NA,70.86426,8.352512231,1.845388918,NA,NA,NA,2.955833333,79.65629,0.0227437,6.06,NA
1962,Switzerland,CHE,0,42.86,28.57,28.57,2,42.99,27.37,29.65,0,5,2,2,2,4,NA,70.73479,5.022253881,4.316000094,NA,NA,NA,3.124166667,80.77487,0.0202755,6.24,NA
1963,Switzerland,CHE,0,42.86,28.57,28.57,2,42.93,27.38,29.69,0,5,2,2,2,4,NA,69.69332,4.956024982,3.440216673,NA,NA,NA,3.246666667,80.29372,0.0275007,6.4,NA
1964,Switzerland,CHE,0,42.86,28.57,28.57,2,41.95,27.59,30.46,0,5,2,2,2,4,NA,69.65711,5.098309066,3.080553902,NA,NA,NA,3.970833333,80.27964,0.0094541,7.3,NA
1965,Switzerland,CHE,0,42.86,28.57,28.57,2,41.95,27.59,30.46,0,5,2,2,2,4,NA,68.43569,3.064949659,3.414477172,NA,NA,NA,3.945833333,79.04061,0.0098823,7.4,NA
1966,Switzerland,CHE,0,42.86,28.57,28.57,2,41.95,27.59,30.46,0,5,2,2,2,4,NA,68.88315,2.41128299,4.775981595,NA,NA,NA,4.164166667,78.15557,0.0098208,7.6,NA
1967,Switzerland,CHE,0,42.86,28.57,28.57,2,41.96,27.58,30.46,0,5,2,2,2,4,NA,67.76262,3.000686564,4.005199724,NA,NA,NA,4.603333333,77.73984,0.008449,7.9,NA
1968,Switzerland,CHE,0,42.86,28.57,28.57,2,42.17,27.11,30.72,0,5,2,2,2,4,NA,70.52207,3.697459222,2.395820655,NA,NA,NA,4.3725,77.26305,0.00994,7.5,NA
1969,Switzerland,CHE,0,42.86,28.57,28.57,2,42.17,27.11,30.72,0,5,2,2,2,4,NA,75.30624,5.607441298,2.48902807,NA,NA,NA,4.9,77.65068,0.0056478,6.5,NA
1970,Switzerland,CHE,0,42.86,28.57,28.57,2,42.17,27.11,30.72,0,5,2,2,2,4,NA,74.61501,6.358754028,3.615994861,NA,NA,NA,5.715833333,78.36721,0.0033094,8.18949,NA
1971,Switzerland,CHE,0,42.86,28.57,28.57,2,42.32,27.11,30.57,5.5,5,2,2,2,4,NA,70.7952,4.075442563,6.573220659,NA,NA,NA,5.265833333,79.58495,0.0031263,8.30623,NA
1972,Switzerland,CHE,0,42.86,28.57,28.57,2,44.44,27.16,28.4,5.5,5,2,2,2,4,NA,69.01857,3.20050869,6.660001616,NA,NA,NA,4.963333333,80.05019,0.0032687,8.25551,NA
1973,Switzerland,CHE,0,42.86,28.57,28.57,2,44.44,27.16,28.4,5.5,5,2,2,2,4,NA,69.8735,3.049907579,8.754674822,NA,NA,NA,5.594166667,80.16769,0.0024721,10.0915,NA
1974,Switzerland,CHE,0,42.86,28.57,28.57,2,44.44,27.16,28.4,5.5,5,2,2,2,4,NA,74.36631,1.454907823,9.767415136,NA,NA,NA,7.129166667,79.54316,0.0067509,10.61658,NA
1975,Switzerland,CHE,0,42.86,28.57,28.57,2,44.19,27.16,28.65,7,5,2,2,2,4,NA,66.56466,-7.283174541,6.696593568,NA,NA,NA,6.435833333,75.67986,0.320744097,12.48618,NA
1976,Switzerland,CHE,0,42.86,28.57,28.57,2,40.24,27.22,32.54,7,5,2,2,2,4,NA,70.91767,-1.403676042,1.715474205,NA,NA,NA,4.9825,74.05595,0.690846324,13.1692,NA
1977,Switzerland,CHE,0,42.86,28.57,28.57,2,40.24,27.22,32.54,7,5,2,2,2,4,NA,78.50798,2.43365209,1.296002081,NA,NA,NA,4.045,74.1642,0.394250512,13.29652,NA
1978,Switzerland,CHE,0,42.86,28.57,28.57,2,40.24,27.22,32.54,7,5,2,2,2,4,NA,75.18377,0.409083757,1.028788771,NA,NA,NA,3.326666667,74.52259,0.325520813,13.20916,NA
1979,Switzerland,CHE,0,42.86,28.57,28.57,2,40.29,27.2,32.51,10.5,5,2,2,2,4,NA,78.98799,2.491512144,3.647643885,NA,NA,NA,3.4525,74.75063,0.322087109,12.97108,NA
1980,Switzerland,CHE,0,42.86,28.57,28.57,2,43.79,26.04,30.18,10.5,5,2,2,2,4,NA,85.45794,4.601977372,4.022499097,NA,NA,NA,4.7625,75.57639,0.189159796,12.66659,NA
1981,Switzerland,CHE,0,42.86,28.57,28.57,2,43.79,26.04,30.18,10.5,5,2,2,2,4,NA,84.83917,1.560650542,6.490310103,NA,NA,NA,5.57,76.38107,0.184842795,12.42456,NA
1982,Switzerland,CHE,0,42.86,28.57,28.57,2,43.79,26.04,30.18,10.5,5,2,2,2,4,NA,79.83898,-1.476144663,5.655101467,NA,NA,NA,4.598333333,75.96069,0.397636414,13.20798,29.6
1983,Switzerland,CHE,0,42.86,28.57,28.57,2,43.88,26.01,30.11,11,5,2,2,2,4,NA,80.50134,0.697167985,2.949831514,NA,NA,NA,4.174166667,75.5343,0.852477014,13.47706,NA
1984,Switzerland,CHE,0,42.86,28.57,28.57,2,46.39,25.3,28.31,11,5,2,2,2,4,NA,84.65614,3.091873386,2.931435997,NA,NA,NA,4.552916667,75.779,1.053209305,14.06463,NA
1985,Switzerland,CHE,0,42.86,28.57,28.57,2,46.39,25.3,28.31,11,5,2,2,2,4,NA,87.22877,3.688399867,3.435389869,NA,NA,NA,4.700083333,76.58958,0.886441827,13.74644,NA
1986,Switzerland,CHE,0,42.86,28.57,28.57,2,46.39,25.3,28.31,11,5,2,2,2,4,NA,82.1431,1.860480493,0.75030887,NA,NA,NA,4.229916667,77.68576,0.752224684,13.64701,NA
1987,Switzerland,CHE,0,42.86,28.57,28.57,2,46.47,25.37,28.15,14,5,2,2,2,4,NA,80.6133,1.518365379,1.440328424,NA,NA,NA,4.03275,78.99084,0.706196129,13.55596,NA
1988,Switzerland,CHE,0,42.86,28.57,28.57,2,47.8,26.42,25.79,14,5,2,2,2,4,NA,82.69432,3.290889527,1.872459172,NA,NA,NA,4.01975,80.36861,0.606295824,13.75135,NA
1989,Switzerland,CHE,0,42.86,28.57,28.57,2,47.8,26.42,25.79,14,5,2,2,2,4,NA,87.04004,4.375814875,3.1552891,NA,NA,NA,5.197333333,81.79858,0.456927001,13.40233,NA
1990,Switzerland,CHE,0,42.86,28.57,28.57,2,47.8,26.42,25.79,14,5,2,2,2,4,NA,82.36914,3.69938466,5.403953982,31.45008441,-0.059735687,0.406043541,6.449416667,83.68775,0.468913496,7.524785062,NA
1991,Switzerland,CHE,0,42.86,28.57,28.57,2,47.76,26.28,25.96,17.5,5,2,2,2,4,NA,79.08891,-0.935024681,5.859585935,33.67315259,-1.787153403,-1.240725994,6.239657167,90.5428,1.644925475,8.090128593,NA
1992,Switzerland,CHE,0,42.86,28.57,28.57,2,47.26,24.66,28.08,17.5,5,2,2,2,4,NA,78.60571,-0.13307724,4.037009164,38.92551134,-3.054554564,-2.302315363,6.398413417,89.32676,2.703835249,9.12074339,28
1993,Switzerland,CHE,0,42.86,28.57,28.57,2,47.26,24.66,28.08,17.5,5,2,2,2,4,NA,77.78679,-0.180695371,3.292629483,43.44561272,-3.515698679,-2.776054424,4.552368583,88.64371,3.63521862,10.26281937,NA
1994,Switzerland,CHE,0,42.86,28.57,28.57,2,47.26,24.66,28.08,17.5,5,2,2,2,4,NA,77.61981,1.333158394,0.852141522,46.09465446,-2.880943849,-2.038205174,4.958611333,87.59045,3.644323587,10.12433994,NA
1995,Switzerland,CHE,0,42.86,28.57,28.57,2,47.18,24.47,28.36,18,5,2,2,2,4,NA,77.30435,0.594957832,1.799799563,48.19666248,-2.112958044,-1.266078321,4.52145375,86.67249,3.15696907,9.309117317,NA
1996,Switzerland,CHE,0,42.86,28.57,28.57,2,45.68,20.99,33.33,18,5,2,2,2,4,1,79.82497,0.581161768,0.811658038,50.6068438,-1.973311279,-1.206394882,3.99802475,86.65379,3.455189705,9.691579819,NA
1997,Switzerland,CHE,0,42.86,28.57,28.57,2,45.68,20.99,33.33,21,5,2,2,2,4,1,89.35052,2.296590104,0.520214642,52.59507515,-2.860108781,-1.996512983,3.356440917,86.92419,3.931323767,10.05248165,NA
1998,Switzerland,CHE,0,42.86,28.57,28.57,2,45.68,20.99,33.33,21,5,2,2,2,4,1,88.88647,2.871110282,0.017948859,55.47009946,-1.860346356,-0.911063196,3.044583333,87.3331,3.321590662,9.979883194,NA
1999,Switzerland,CHE,0,42.86,28.57,28.57,2,45.89,20.95,33.15,22.5,5,2,2,2,4,1,90.09763,1.613972183,0.806446857,52.56797455,-0.936523078,0.165552477,3.039333333,87.18602,2.807737827,9.790808678,NA
2000,Switzerland,CHE,0,42.86,28.57,28.57,2,50.29,20.23,29.48,23,5,2,2,2,4,1,98.24867,4.104460334,1.558518468,52.655753,-0.445894213,0.525400778,3.925083333,87.33974,2.540366411,9.297472954,27.2
2001,Switzerland,CHE,0,42.86,28.57,28.57,2,50.29,20.23,29.48,23,5,2,2,2,4,1,96.16503,1.445746263,0.989017153,52.53070155,-0.822343517,0.070175275,3.38175,87.71857,2.244805098,9.520179749,NA
2002,Switzerland,CHE,0,42.86,28.57,28.57,2,50.29,20.23,29.48,23,5,2,2,2,4,1,91.2412,0.146968207,0.642708442,60.0953202,-2.664352854,-1.651414382,3.198916667,88.05217,2.865115881,10.04114056,25.8
2003,Switzerland,CHE,0,42.86,28.57,28.57,2,50.47,20,29.54,25,5,2,2,2,4,1,89.7637,0.079149794,0.638298911,58.47154277,-2.420783253,-1.390716404,2.65875,87.83755,3.87943387,10.64903355,NA
2004,Switzerland,CHE,0,57.14,14.29,28.57,2,53.22,16.37,30.41,25,5,2,2,2,4,1,94.14259,2.665069797,0.802882618,59.68125063,-2.21715309,-1.215091234,2.740166667,87.56994,4.147330284,10.54860687,24.9
2005,Switzerland,CHE,0,57.14,14.29,28.57,2,53.22,16.37,30.41,25,5,2,2,2,4,1,100.6151,3.090780004,1.171951144,57.05392827,-1.181110982,-0.225527442,2.0955,87.40393,4.157574177,10.38262272,NA
2006,Switzerland,CHE,0,57.14,14.29,28.57,2,53.22,16.37,30.41,25,5,2,2,2,4,1,104.9386,4.117256988,1.059525055,50.70369094,0.308791846,1.062114544,2.517083333,88.32812,3.778945446,9.796907425,NA
2007,Switzerland,CHE,0,57.14,14.29,28.57,2,53.35,16.49,30.15,28.5,5,2,2,2,4,1,111.895,4.122656141,0.732336631,50.49350174,0.928266172,1.534129254,2.92675,89.41919,3.417332888,9.404522896,29
2008,Switzerland,CHE,0,57.14,14.29,28.57,2,55.69,18.56,25.75,28.5,5,2,2,2,4,1,115.3651,2.212375991,2.42604804,48.72837043,2.051066826,2.54660256,2.896833333,89.93861,3.188769341,9.178108215,NA
2009,Switzerland,CHE,0,57.14,14.29,28.57,2,55.69,18.56,25.75,29,5,2,2,2,4,1,107.3221,-2.116399225,-0.480467934,46.48575145,0.758474319,1.23578979,2.202666667,90.31277,4.061489105,10.172616,NA
2010,Switzerland,CHE,0,57.14,14.29,28.57,2,55.69,18.56,25.75,29,5,2,2,2,4,1,117.7715,2.82904919,0.688233449,44.9219972,0.341436311,0.800262926,1.631666667,NA,4.243224144,10.12780285,27.8
2011,Switzerland,CHE,0,57.14,14.29,28.57,2,55.69,18.47,25.84,28.5,5,2,2,2,4,1,123.0764,1.937707034,0.231336577,45.0504124,0.755833142,1.10587707,1.471666667,NA,3.75731945,9.951044083,NA
2012,Switzerland,CHE,0,57.14,14.29,28.57,2,55.69,16.77,27.54,29,5,2,2,2,4,1,124.1798,1.055316877,-0.692545842,45.85558755,0.248107287,0.624480942,0.646666667,NA,3.882255554,10.06498623,NA
2013,Switzerland,CHE,0,57.14,14.29,28.57,2,55.69,16.77,27.54,31,5,2,2,2,4,1,132.4944,1.813925686,-0.217308518,45.53300324,-0.504348567,-0.18351873,0.949166667,NA,4.061358452,10.19889832,28
2014,Switzerland,CHE,0,57.14,14.29,28.57,2,55.69,16.77,27.54,31,5,2,2,2,4,1,117.3054,1.991767565,-0.01322916,45.6818147,-0.301303802,-0.028520749,0.6925,NA,4.197665691,10.22568703,NA
2015,Switzerland,CHE,0,57.14285714,14.28571429,28.57142857,2,55.55029679,16.67304143,27.77666179,32,5,2,2,2,4,1,NA,0.790131218,-1.143900644,45.39385737,1.070490543,1.325507948,-0.069166667,NA,4.273801804,10.35257816,NA
1960,United Kingdom,GBR,0,100,0,0,1,100,0,0,3.9,0,0,0,0,2.5,NA,39.92494,NA,1.003573329,NA,-0.930414619,NA,5.855833333,72.04515839,1.299999952,6.8,NA
1961,United Kingdom,GBR,0,100,0,0,1,100,0,0,3.9,0,0,0,0,2.5,NA,38.3404,2.675820755,3.447497177,88.16151248,-0.687622806,NA,6.264166667,72.24964142,1.200000048,7,NA
1962,United Kingdom,GBR,0,100,0,0,1,100,0,0,3.9,0,0,0,0,2.5,NA,37.3214,1.095005743,4.196500036,88.92033465,0.1006957,NA,5.764166667,72.24114227,1.600000024,7.3,NA
1963,United Kingdom,GBR,0,100,0,0,1,100,0,0,3.9,0,0,0,0,2.5,NA,37.31314,4.877889888,2.018544351,84.12818398,-3.042335339,NA,5.165833333,72.16468048,2,7.4,NA
1964,United Kingdom,GBR,0,79.23,0,20.77,2,79.23,0,20.77,4.4,0,0,0,0,2.5,NA,37.41715,5.537996653,3.281589319,77.19413904,-1.085849476,NA,5.7025,72.31275177,1.399999976,7.1,NA
1965,United Kingdom,GBR,0,0,0,100,5,0,0,100,4.4,0,0,0,0,2.5,NA,36.22249,2.128871324,4.773771513,69.5179511,-2.062291024,NA,6.551666667,72.77242279,1.200000048,7.6,NA
1966,United Kingdom,GBR,0,0,0,100,5,0,0,100,4.1,0,0,0,0,2.5,NA,35.98151,1.565490063,3.909617957,71.89873418,0.278592086,NA,6.866666667,73.03397369,1.100000024,7.7,NA
1967,United Kingdom,GBR,0,0,0,100,5,0,0,100,4.1,0,0,0,0,2.5,NA,36.30366,2.78165788,2.48211731,63.20391204,-0.904335426,NA,6.7,72.64177704,2,8.2,NA
1968,United Kingdom,GBR,0,0,0,100,5,0,0,100,4.1,0,0,0,0,2.5,NA,40.32235,5.449122311,4.697424443,58.25876987,-0.278140731,NA,7.509166667,72.41752625,2.099999905,8.7,NA
1969,United Kingdom,GBR,0,0,0,100,5,0,0,100,4.1,0,0,0,0,2.5,NA,40.66718,1.921658539,5.446666667,54.46026055,-0.472182763,NA,8.83,72.46972656,2,8.7,23.9
1970,United Kingdom,GBR,0,53.42,0,46.58,3,53.42,0,46.58,4.1,0,0,0,0,2.5,0,41.78326,2.716495523,6.366567617,64.27140711,2.988861326,5.395966812,8.634166667,72.35817719,2.200000048,8.84791,NA
1971,United Kingdom,GBR,0,100,0,0,1,100,0,0,4.1,0,0,0,0,2.5,0.2488163,41.4369,3.479335196,9.444840704,66.19412516,1.685590508,3.77959032,7.868333333,71.98207855,2.700000048,8.73628,NA
1972,United Kingdom,GBR,0,100,0,0,1,100,0,0,4.1,0,0,0,0,2.5,0.2488163,40.40733,4.294469808,7.071091077,58.09401892,-1.890068413,0.127324414,8.375,72.10722351,3.099999905,9.38116,NA
1973,United Kingdom,GBR,1,100,0,0,1,100,0,0,4.1,1,0,0,0,2.5,0.2488163,46.1142,6.516074519,9.196043622,53.30870168,-4.083093792,-2.034112018,10.55833333,73.00769043,2.200000048,9.03049,NA
1974,United Kingdom,GBR,1,17.26,0,82.74,4,17.26,0,82.74,4.3,1,0,0,0,2.5,0.2488163,57.09967,-2.472674047,16.04398922,49.9051254,-4.022419602,-1.651189694,14.20666667,73.09060669,2,9.73759,24.9
1975,United Kingdom,GBR,1,0,0,100,5,0,0,100,4.3,1,0,0,0,2.5,0.2488163,51.27258,-1.48834317,24.20729367,50.13226705,-5.159336773,-2.922412647,13.18166667,73.58683777,3.200000048,10.168,NA
1976,United Kingdom,GBR,1,0,0,100,5,0,0,100,4.3,1,0,0,0,2.5,0.2488163,55.80031,2.921780448,16.55952528,48.01501043,-5.299206552,-2.748361958,13.61,73.92485809,4.800000191,10.69067,NA
1977,United Kingdom,GBR,1,0,0,100,5,0,0,100,4.3,1,0,0,0,2.5,0.2488163,57.25977,2.463214173,15.84027152,54.00161223,-3.735775772,-1.010134274,12.0275,73.90998077,5.099999905,10.87406,NA
1978,United Kingdom,GBR,1,0,0,100,5,0,0,100,4.3,1,0,0,0,2.5,0.2488163,53.42264,4.195284945,8.263138619,47.57073086,-4.898705764,-2.193300602,12.065,73.95342255,5,11.22905,NA
1979,United Kingdom,GBR,1,66.03,0,33.97,3,66.03,0,33.97,3,1,0,0,0,2.5,0.7583891,53.11168,3.735497406,13.42128631,44.80936787,-3.972632095,-1.100242856,12.94583333,74.26579285,4.599999905,11.33434,24.4
1980,United Kingdom,GBR,1,100,0,0,1,100,0,0,3,1,0,0,0,2.5,0.8187919,49.848,-2.041164437,17.96592477,43.97297329,-3.594769949,-0.472314616,13.91333333,74.39230347,5.599999905,11.87932,NA
1981,United Kingdom,GBR,1,100,0,0,1,100,0,0,3,1,0,0,0,2.5,0.8791946,47.98027,-0.778926177,11.87661968,41.46430433,-4.770214873,-1.422953857,14.88333333,73.70858002,8.800000191,13.35305,NA
1982,United Kingdom,GBR,1,100,0,0,1,100,0,0,3,1,0,0,0,2.5,0.9395973,48.20053,2.015671973,8.598870056,45.1044844,-2.901433713,0.372826035,13.085,73.17060089,10.10000038,14.16342,NA
1983,United Kingdom,GBR,1,100,0,0,1,100,0,0,3.5,1,0,0,0,2.5,1,49.37053,4.220572641,4.609301842,44.58816537,-3.651097936,-0.496395047,11.26833333,72.43377686,10.80000019,14.09729,NA
1984,United Kingdom,GBR,1,100,0,0,1,100,0,0,3.5,1,0,0,0,2.5,1,53.83996,2.274566997,4.960712154,44.53827957,-3.917607224,-0.52893464,11.1275,73.5385437,10.89999962,14.12313,NA
1985,United Kingdom,GBR,1,100,0,0,1,100,0,0,3.5,1,0,0,0,2.5,1,53.39031,4.187305655,6.071393837,43.15539163,-3.053333067,0.213358207,10.97,74.08026123,11.19999981,14.08528,NA
1986,United Kingdom,GBR,1,100,0,0,1,100,0,0,3.5,1,0,0,0,2.5,1,49.10005,3.153252083,3.427614768,42.60651798,-2.786944899,0.348569478,10.135,73.9045105,11.19999981,14.18756,28.3
1987,United Kingdom,GBR,1,100,0,0,1,100,0,0,6.3,1,0,0,0,2.5,1,48.48651,5.359484653,4.148918044,41.56485024,-1.927187471,1.070772478,9.570833333,74.9865799,10.30000019,13.30553,NA
1988,United Kingdom,GBR,1,100,0,0,1,100,0,0,6.3,1,0,0,0,2.5,1,46.03407,5.787399961,3.912792172,36.26277621,-0.166754575,2.504037455,9.675833333,75.99603271,8.5,12.31046,NA
1989,United Kingdom,GBR,1,100,0,0,1,100,0,0,6.3,1,0,0,0,2.5,1,47.31519,2.582895068,5.174731183,31.03019981,-0.056113961,2.357770799,10.19083333,77.07189178,7.099999905,11.67031,NA
1990,United Kingdom,GBR,1,100,0,0,1,100,0,0,6.3,1,0,0,0,2.5,1,46.8921,0.716882958,7.028753994,27.79407106,-2.011314777,0.341706268,11.8025,77.38577271,6.900000095,10.93599987,NA
1991,United Kingdom,GBR,1,100,0,0,1,100,0,0,6.3,1,0,0,0,2.5,1,44.03445,-1.118984054,7.507462687,28.13099,-3.071179506,-1.021720881,10.105,76.38480377,8.600000381,12.82737064,31.6
1992,United Kingdom,GBR,1,100,0,0,1,100,0,0,9.2,1,0,0,0,2.5,1,44.9982,0.359872419,4.275996113,33.60561096,-5.750265093,-3.677480612,9.063333333,75.81218719,9.800000191,14.1879282,NA
1993,United Kingdom,GBR,1,100,0,0,1,100,0,0,9.2,1,0,0,0,2.5,1,48.34144,2.50701368,2.516309413,42.03218427,-6.9355062,-4.77371464,7.479608333,75.27455139,10.19999981,14.55278397,NA
1994,United Kingdom,GBR,1,100,0,0,1,100,0,0,9.2,1,0,0,0,2.5,1,50.41732,3.88507477,1.948051948,40.72009615,-5.97901361,-3.580156771,8.1221,74.97528076,9.300000191,14.23625469,32.3
1995,United Kingdom,GBR,1,100,0,0,1,100,0,0,9.2,1,0,0,0,2.5,1,53.91314,2.506372851,2.675159236,52.29021593,-5.061878022,-2.374720013,8.200283333,74.65500641,8.5,13.18251705,33.3
1996,United Kingdom,GBR,1,100,0,0,1,100,0,0,9.2,1,0,0,0,2.5,1,55.22886,2.548734414,2.456575682,51.69963042,-3.559077164,-0.890357263,7.810183333,74.70723724,7.900000095,12.75641155,NA
1997,United Kingdom,GBR,1,33.15,0,66.85,4,33.15,0,66.85,18.2,2,0,0,0,2.5,1,53.73361,3.127178464,1.816420441,51.21003776,-2.025978452,0.756772878,7.052591667,74.78624725,6.800000191,12.47455692,NA
1998,United Kingdom,GBR,1,0,0,100,5,0,0,100,18.2,2,0,0,0,2.5,1,51.30961,3.190779369,1.558039962,52.3357965,-0.219114809,2.520942398,5.550958333,74.43756104,6.099999905,12.03948116,NA
1999,United Kingdom,GBR,1,0,0,100,5,0,0,100,18.4,2,0,0,0,2.5,1,51.75474,3.283348205,1.346761916,47.84475203,0.708672598,3.010071435,5.093525,74.77900696,5.900000095,11.70372295,33
2000,United Kingdom,GBR,1,0,0,100,5,0,0,100,18.4,2,0,0,0,2.5,1,54.48126,3.744962446,0.797319159,48.78546125,1.092090302,3.246664933,5.328975,74.89055634,5.400000095,11.4152298,NA
2001,United Kingdom,GBR,1,0,0,100,5,0,0,100,17.9,2,0,0,0,2.5,1,54.54832,2.726107338,1.238106156,44.8114584,0.365972826,2.22082413,4.9295,74.47843933,5,11.79296303,NA
2002,United Kingdom,GBR,1,0,0,100,5,0,0,100,17.9,2,0,0,0,2.5,1,52.8741,2.397248285,1.234288303,47.3687846,-1.998887991,-0.38749774,4.894241667,75.32189941,5.099999905,11.82141018,NA
2003,United Kingdom,GBR,1,0,0,100,5,0,0,100,17.9,2,0,0,0,2.5,1,51.79652,3.46617186,1.375838926,46.74316612,-3.271361641,-1.670813047,4.526591667,76.27371979,5,12.01795769,NA
2004,United Kingdom,GBR,1,0,0,100,5,0,0,100,18.1,2,0,0,0,2.5,1,51.61632,2.527943566,1.346132627,49.53213874,-3.455429413,-1.830981382,4.882266667,76.27658081,4.699999809,12.20623589,32.8
2005,United Kingdom,GBR,1,0,0,100,5,0,0,100,19.7,2,0,0,0,2.5,1,54.04482,2.972095804,2.035928144,51.11627256,-3.409457489,-1.657246293,4.413891667,76.31590271,4.800000191,12.06025314,NA
2006,United Kingdom,GBR,1,0,0,100,5,0,0,100,19.7,2,0,0,0,2.5,1,57.99086,2.503008557,2.34741784,50.7545801,-2.814493104,-1.08391887,4.501675,76.89370728,5.400000095,11.80281734,NA
2007,United Kingdom,GBR,1,0,0,100,5,0,0,100,19.5,2,0,0,0,2.5,1,53.96359,2.555819113,2.314428691,51.36443507,-2.885119114,-1.05422336,5.011275,76.56199646,5.300000191,11.9744072,33
2008,United Kingdom,GBR,1,0,0,100,5,0,0,100,19.5,2,0,0,0,2.5,1,58.44142,-0.627205201,3.596902384,63.43191506,-4.911293065,-3.186059535,4.590725,77.12203217,5.599999905,12.56229782,NA
2009,United Kingdom,GBR,1,0,0,100,5,0,0,100,19.5,2,0,0,0,2.5,1,55.99541,-4.327737609,2.183534966,77.04090732,-10.56428637,-9.059474458,3.647516667,77.02632904,7.599999905,14.33918285,NA
2010,United Kingdom,GBR,1,62.19,0,37.81,3,62.19,0,37.81,22,2,0,0,0,2.5,1,59.90101,1.915100428,3.301568967,89.28778795,-9.567239174,-6.994293578,3.624425,76.92545319,7.800000191,14.46097469,33
2011,United Kingdom,GBR,1,100,0,0,1,100,0,0,22.3,2,0,0,0,2.5,1,63.0059,1.50912294,4.463287365,103.4964631,-7.650370884,-4.794279096,3.135991667,77.15840912,8.100000381,14.39733124,NA
2012,United Kingdom,GBR,1,100,0,0,1,100,0,0,22.5,2,0,0,0,2.5,1,62.29539,1.313018601,2.800820623,107.1518718,-8.323542546,-5.739968622,1.918041667,77.81343079,7.900000095,14.67567444,NA
2013,United Kingdom,GBR,1,100,0,0,1,100,0,0,22.5,2,0,0,0,2.5,1,62.03704,1.911078408,2.568329718,102.8921631,-5.718275222,-3.174360457,2.389783333,78.37447357,7.599999905,14.41931152,32.9
2014,United Kingdom,GBR,1,100,0,0,1,100,0,0,22.6,2,0,0,0,3,1,58.62647,3.070483794,1.471956687,113.3586102,-5.582502963,-3.18725034,2.569083333,78.98371887,6.099999905,14.09842587,NA
2015,United Kingdom,GBR,1,100,0,0,1,100,0,0,29.4,2,0,0,0,3,1,NA,2.194229036,0.050020842,112.6949977,-4.281753647,-2.258540279,1.901033333,NA,5.300000191,14.01313782,NA
1960,USA,USA,0,92.31,7.69,0,1,100,0,0,3.9,5,2,4,0,4,NA,9.166206,NA,1.457975986,59.82274171,-2.342276011,0.243891215,4.116666667,66.84712219,5.5,5,NA
1961,USA,USA,0,11.12,88.88,0,1,5.21,94.79,0,3.9,5,2,4,0,4,NA,8.929523,2.554101762,1.070724148,60.21481514,-3.683813413,-1.180595624,3.8825,66.97106171,6.699999809,5.8,NA
1962,USA,USA,0,6.67,93.33,0,1,0,100,0,4.1,5,2,4,0,4,NA,8.940671,6.114879435,1.198773348,58.23408387,-3.51580252,-0.991530675,3.945833333,66.05808258,5.5,5.6,NA
1963,USA,USA,0,6.74,93.26,0,1,0,100,0,4.1,5,2,4,0,4,NA,8.957094,4.355504977,1.239669421,56.90279137,-2.775711545,-0.180088478,4.0025,65.99163055,5.699999809,5.6,NA
1964,USA,USA,0,7.14,92.86,0,1,0,100,0,2.8,5,2,4,0,4,NA,9.200933,5.767719184,1.278911565,54.88170318,-3.288250519,-0.689001495,4.186666667,66.04412842,5.199999809,5.4,NA
1965,USA,USA,0,14.2,85.8,0,1,0,100,0,2.8,5,2,4,0,4,NA,9.22415,6.497636614,1.585169264,51.94473764,-2.850515984,-0.302531178,4.2825,66.18908691,4.5,5.4,NA
1966,USA,USA,0,18.81,81.19,0,1,0,100,0,2.5,5,2,4,0,4,NA,9.570553,6.595334042,3.015075377,48.95908226,-3.122507822,-0.634930372,4.923333333,66.55535889,3.799999952,5.5,NA
1967,USA,USA,0,18.75,81.25,0,1,0,100,0,2.5,5,2,4,0,4,NA,9.678543,2.74301419,2.772785623,48.74141983,-4.578026633,-2.085932287,5.073333333,67.00263214,3.799999952,6.2,NA
1968,USA,USA,0,8.11,91.89,0,1,0,100,0,2.5,5,2,4,0,4,NA,10.02653,4.909046031,4.271796153,46.81956602,-3.451111465,-0.89925195,5.645833333,67.07515717,3.599999905,6.4,NA
1969,USA,USA,0,94.79,5.21,0,1,94.79,5.21,0,2.5,5,2,4,0,4,NA,10.0402,3.139619503,5.4623862,44.33337419,-2.110552764,0.522122809,6.670833333,67.53304291,3.5,6.8,NA
